檢體名稱,餐廳名稱,抽驗地點,檢驗結果,不符合規定原因,來源年份,來源縣市,經度,緯度
韭菜花,川妹子小吃店/臺北市大安區店家,川妹子小吃店/臺北市大安區光復南路240巷52號,不合格,"殺蟲劑3-酮基加保扶（ 3-keto Carbofuran） 0.04ppm、3-羥基加保扶（ 3-OH Carbofuran）0.54ppm、加保扶（Carbofuran）1.06ppm、丁基加保扶（Carbosulfan）0.20ppm（標準：0.5ppm以下）
殺蟎劑Spirodiclofen賜派芬0.11ppm（標準：0.01ppm以下）",113,台北市,121.555145,25.040862
青蒜,丁O江蔬果行/臺北市北投區店家,丁O江蔬果行/臺北市北投區清江路35號,不合格,殺菌劑Fluxapyroxad	氟克殺0.03ppm(標準：不得檢出)	,113,台北市,121.5020531,25.1311754
白蘿蔔,白蘿,陳O溪(第二果菜批發市場23-12號攤)/臺北市中山區民族東路336號1樓,不合格,殺蟲劑Fipronil芬普尼0.006ppm、Fipronilsulfone芬普尼代謝物0.013ppm（標準：0.001ppm以下）,113,台北市,121.5371787,25.06741
九層塔(羅勒),全國食養創作全自助餐/臺北市松山區店家,全國食養創作全自助餐/臺北市松山區南京東路5段123巷31號,不合格,殺菌劑Azoxystrobin亞托敏5.4ppm（標準：1.0ppm以下）,113,台北市,121.5574266,25.0518277
青蔥,瓦城泰統股份有限公司天母SOGO店(非常泰)/臺北市士林區店家,瓦城泰統股份有限公司天母SOGO店(非常泰)/臺北市士林區中正路6段77號8樓,不合格,殺蟲劑Fipronil-sulfone芬普尼代謝物0.004ppm（標準：0.001ppm以下）,113,台北市,121.5308078,25.0964289
青蔥,高O松/臺北市中山區店家,高O松/臺北市中山區民族東路336號1樓第二果菜批發市場11-08號攤,不合格,殺蟎劑	Spirodiclofen	賜派芬0.02ppm(標準：0.01ppm以下)	,113,台北市,121.5371787,25.06741
韭菜花,陳O宏(第二果菜批發市場23-11號攤/臺北市店家,陳O宏(第二果菜批發市場23-11號攤/臺北市中山區民族東路336號）,不合格,殺蟲劑3-keto Carbofuran3-酮基加保扶0.02ppm、3-O H C arbofuran3-羥基加保扶0.22ppm 、Carbofuran加保扶0.51ppm、Carbosulfan丁基加保扶0.05ppm（標準：0.5ppm以下）,113,台北市,121.5371787,25.06741
辣椒條,辣椒,全國食養創作全自助餐復興店(全國素食精緻全自助餐)/臺北市大安區復興南路2段314號,不合格,殺蟲劑Chlorfenapyr	克凡派0.7ppm(標準：0.5ppm以下)	,113,台北市,121.5431817,25.0234666
蘿蔔糕,蘿蔔,田中湯圓/臺北市松山區南京東路5段291巷10號,不合格,"苯甲酸：2.9g/kg
（標準：1.0g/kg）",113,台北市,121.5574266,25.0518277
九層塔(羅勒),欣葉台菜信義新天地A9館/臺北市信義區店家,欣葉台菜信義新天地A9館/臺北市信義區松壽路9號8樓,不合格,"殺菌劑Mandipropamid	曼普胺0.06ppm(標準：不得檢出)
殺菌劑Oxathiapiprolin	歐西比0.01ppm(標準：不得檢出)	",113,台北市,121.5668588,25.0363104
羅勒(九層塔),第一果菜批發市場地號433/臺北市店家,第一果菜批發市場地號433/臺北市萬華區萬大路533號,不合格,"殺草劑Ametryn	草殺淨0.01ppm(標準：不得檢出)	
殺菌劑Dimethomorph	達滅芬2.6ppm(標準：2.5ppm以下)	",113,台北市,121.497064,25.017135
白蘿蔔,白蘿,上禾食堂(潮味決湯滷專門店士林中正店)/臺北市士林區中正路358號,不合格,"殺蟲劑Thiamethoxam	賽速安0.48ppm(標準：0.25ppm以下)	
殺蟲劑Trichlorfon	三氯松0.04ppm(標準：0.01ppm以下)	",113,台北市,121.5213304,25.0944263
加州紅櫻桃,協豐水果行/臺北市中山區店家,協豐水果行/臺北市中山區民族東路336號6-08攤,不合格,殺菌劑Mefentrifluconazole	滅芬座0.12ppm(標準：不得檢出)	,113,台北市,121.5371787,25.06741
木瓜,菓之鄉水果專賣店/臺北市南港區店家,菓之鄉水果專賣店/臺北市南港區同德路60號,不合格,殺蟎劑Bifenazate	必芬蟎0.07ppm(標準：不得檢出)	,113,台北市,121.584972,25.045464
台灣特選韭菜花,幸福品味實業股份有限公司(美福食集)/臺北市內湖區店家,幸福品味實業股份有限公司(美福食集)/臺北市內湖區民善街128號,不合格,殺蟎劑Fenbutatin-oxide	芬佈賜0.03ppm(標準：不得檢出)	,113,台北市,121.5747831,25.0612911
百香果,百香果,鼎皇麻辣火鍋店(天外天麻辣火鍋)/臺北市中山區民權東路2段1號,不合格,殺蟲劑Cyromazine	賽滅淨0.02ppm(標準：不得檢出)	,113,台北市,121.5279805,25.0624438
紅鳳菜,嘉年華小吃店/臺北市南港區店家,嘉年華小吃店/臺北市南港區同德路72號1樓,不合格,殺菌劑Fenoxanil	芬諾尼0.01ppm(標準：不得檢出),113,台北市,121.5852785,25.0456971
韭菜花,田心蔬果(田進和)/臺北市萬華區店家,田心蔬果(田進和)/臺北市萬華區環河南路2段245號環南綜合市場蔬菜攤250號攤,不合格,殺菌劑Cyprodinil	賽普洛0.04ppm(標準：0.01ppm以下)	,113,台北市,121.4897587,25.0286603
台灣特選九層塔,幸福品味實業股份有限公司(美福食集)/臺北市內湖區店家,幸福品味實業股份有限公司(美福食集)/臺北市內湖區民善街128號,不合格,殺菌劑Pyraclostrobin	百克敏0.03ppm(標準：0.01ppm以下)	,113,台北市,121.5747831,25.0612911
白蘿蔔,白蘿,微風超市股份有限公司(微風超市南山店/Breeze Super)/臺北市信義區松智路17號B1,不合格,殺蟲劑Dinotefuran	達特南0.15ppm(標準：0.05ppm以下)	,113,台北市,121.5661836,25.0341997
韭菜花,蔬菜攤/臺北市中山區店家,蔬菜攤/臺北市中山區龍江路179巷15之5號,不合格,殺蟲劑Pyriproxyfen	百利普芬0.19ppm(標準：0.01ppm以下)	,113,台北市,121.5414771,25.0551727
扁蟹,六福開發股份有限公司南港分公司/臺北市南港區店家,六福開發股份有限公司南港分公司/臺北市南港區忠孝東路7段359號7樓,不合格,"鎘：0.6mg/kg
(標準：0.5mg/kg)",113,台北市,121.595822,25.0507014
黃魚,李碧綺號(南門鮮魚號)/臺北市中正區店家,李碧綺號(南門鮮魚號)/臺北市中正區羅斯福路1路8號(南門市場B1-47),不合格,"還原型結晶紫（leucocrystal violet, LCV） 0.6 ppb（標準
：不得檢出）",113,台北市,121.5182931,25.0321522
辣椒粉,辣椒,民友商行（民友超級商店）/臺北市士林區中正路586巷20號,不合格,"二‧四地（2,4-D）:0.1ppm
（標準:0.05ppm）",113,台北市,121.5101012,25.0876645
101-1（2031）敦煌豆油池,一加一五金行/臺北市北投區店家,一加一五金行/臺北市北投區中央南路1段154號,不合格,本體未以印刷、打印或壓印方式標示耐熱溫度。,113,台北市,121.500915,25.129596
美耐皿餐具(湯匙),嘉政國際有限公司/臺北市萬華區店家,嘉政國際有限公司/臺北市萬華區環河南路1段181-6、181-7號1樓,不合格,"1.未標示淨重、容量或數量。
2.未標示湯匙耐熱溫度。",113,台北市,121.5088501,25.0635865
四季青茶(含冰塊),四季,甯臻恩飲料店(黑丸嫩仙草古亭店)/臺北市中正區同安街65號,不合格,"腸桿菌科：1.6x10^3 CFU/mL
(標準：10 CFU/mL)",113,台北市,121.5216567,25.023817
橙香鮮茶(原汁含冰塊不含配料),珍煮丹股份有限公司內湖江南分公司/臺北市內湖區店家,珍煮丹股份有限公司內湖江南分公司/臺北市內湖區江南街108號1樓,不合格,"腸桿菌科：18 CFU/mL
(標準：10 CFU/mL)",113,台北市,121.5765574,25.0768482
魔法水晶,崑成商行(酷加飲品)/臺北市中山區店家,崑成商行(酷加飲品)/臺北市中山區龍江路342巷23號,不合格,"己二烯酸：0.33g/kg
(標準：不得檢出)",113,台北市,121.5397549,25.0656422
金麥文火烏龍(含冰),沐鑫國際餐飲有限公司(烈奶茶忠孝復興店)/臺北市大安區店家,沐鑫國際餐飲有限公司(烈奶茶忠孝復興店)/臺北市大安區復興南路1段133號,不合格,"腸桿菌科：4.6x10^4 CFU/mL
(標準：10 CFU/mL)",113,台北市,121.5433687,25.0367328
紅豆牛奶冰(不含配料),紅豆,杏玥冰坊/臺北市萬華區寶興街129號1樓,不合格,"腸桿菌科：2.6x10^3 CFU/g
(標準：10 CFU/g)",113,台北市,121.4949462,25.0250224
香草霜淇淋,香草,橫濱牛排南京微風店/臺北市松山區南京東路3段337號3樓,不合格,"腸桿菌科：5.4x10^2 CFU/g
(標準：10 CFU/g)",113,台北市,121.5575876,25.0517827
馬祖奶茶(不含冰塊不含配料),馬祖奶茶(文山木新店)/臺北市文山區店家,馬祖奶茶(文山木新店)/臺北市文山區木新路3段33號,不合格,"腸桿菌科：1.7x10^4 CFU/mL
(標準：10 CFU/mL)",113,台北市,121.5645275,24.9824552
巧克力香蕉冰沙,Journey Kaffe覺旅咖啡-陽光分公司/臺北市內湖區店家,Journey Kaffe覺旅咖啡-陽光分公司/臺北市內湖區陽光街321巷42號,不合格,"腸桿菌科：3.2x10^2 CFU/g
(標準：10 CFU/g)",113,台北市,121.5778053,25.0715682
豌豆,果粉水果行(果粉水果超市汀州店)/臺北市店家,果粉水果行(果粉水果超市汀州店)/臺北市中正區汀州路2段335號,不合格,"殺菌劑Bupirimate	布瑞莫0.02ppm(標準：0.01ppm以下)	
殺菌劑Prochloraz	撲克拉0.69ppm(標準：0.01ppm以下)	
殺蟲劑Pyriproxyfen	百利普芬0.6ppm(標準：0.2ppm以下)	
殺蟲劑Spinetoram	賜諾特0.08ppm(標準：0.05ppm以下)	
殺蟲劑Tolfenpyrad	脫芬瑞0.07ppm(標準：0.01ppm以下)	",113,台北市,121.525185,25.0213595
豌豆,詠鑽蔬果專賣店(新天地蔬果量販店)/臺北市士林區店家,詠鑽蔬果專賣店(新天地蔬果量販店)/臺北市士林區美崙街18號1樓,不合格,"殺菌劑Diniconazole	達克利0.05ppm(標準：不得檢出)	
殺線蟲劑Fosthiazate	福賽絕0.01ppm(標準：不得檢出)	
殺蟲劑Thiamethoxam	賽速安0.06ppm(標準：0.02ppm以下)	",113,台北市,121.5232868,25.0973427
玉荷包(荔枝),果粉水果行(果粉水果超市汀州店)/臺北市店家,果粉水果行(果粉水果超市汀州店)/臺北市中正區汀州路2段335號,不合格,"殺蟲劑Chlorpyrifos陶斯松1.14ppm(標準：不得檢出) 
殺蟲劑Fenvalerate	芬化利1.2ppm(標準：1.0ppm以下)	
殺蟲劑Permethrin	百滅寧0.97ppm(標準：0.01ppm以下)	",113,台北市,121.525185,25.0213595
韭菜花,臺北市萬華區店家,臺北市萬華區萬大路533號第一果菜批發市場地號137,不合格,"殺蟲劑Acetamiprid	亞滅培0.29ppm(標準：0.01ppm以下)	
殺蟎劑Hexythiazox	合賽多0.17ppm(標準：0.01ppm以下)	
殺蟎劑Spirodiclofen	賜派芬0.13ppm(標準：0.01ppm以下)	",113,台北市,121.497064,25.017135
韭菜花,太平洋崇光百貨股份有限公司(Fresh Mart忠孝店)/臺北市大安區店家,太平洋崇光百貨股份有限公司(Fresh Mart忠孝店)/臺北市大安區忠孝東路4段45號B2,不合格,"殺蟲劑3-OH Carbofuran 3-羥基加保扶0.13ppm、Carbofuran加保扶0.18ppm(標準：0.2ppm以下)	
殺蟲劑Etofenprox	依芬寧0.05ppm(標準：不得檢出)	",113,台北市,121.5335264,25.0420393
芹菜,臺北市萬華區店家,臺北市萬華區萬大路533號第一果菜批發市場地號1314,不合格,"殺菌劑Iprobenfos	丙基喜樂松0.05ppm(標準：0.01ppm以下)	
殺菌劑Tricyclazole	三賽唑0.03ppm(標準：不得檢出)	",113,台北市,121.497064,25.017135
香菜(芫荽),双喜臨門水果行(双囍臨門水果行)/臺北市大安區店家,双喜臨門水果行(双囍臨門水果行)/臺北市大安區和平東路3段228巷35號,不合格,"殺菌劑Dimethomorph	達滅芬0.28ppm(標準：0.01ppm以下)	
殺菌劑Flutolanil	福多寧0.64ppm(標準：0.01ppm以下)	",113,台北市,121.5249224,25.0270958
香菜(芫荽),國賓大飯店股份有限公司遼寧營業所(國賓大飯店股份有限公司中餐廳)/臺北市中山區店家,國賓大飯店股份有限公司遼寧營業所(國賓大飯店股份有限公司中餐廳)/臺北市中山區遼寧街177號,不合格,"殺菌劑Isoprothiolane	亞賜圃0.05ppm(標準：0.01ppm以下)	
殺蟲劑Phenthoate	賽達松0.03ppm(標準：0.01ppm以下)	",113,台北市,121.5427093,25.0792018
秀珍菇,信遠國際開發股份有限公司/臺北市信義區店家,信遠國際開發股份有限公司/臺北市信義區松仁路58號14樓,不合格,殺蟲劑Chlorpyrifos陶斯松0.03ppm(標準：不得檢出) ,113,台北市,121.5681278,25.0368001
蒜苗,双喜臨門水果行(双囍臨門水果行)/臺北市大安區店家,双喜臨門水果行(双囍臨門水果行)/臺北市大安區和平東路3段228巷35號,不合格,殺菌劑Pydiflumetofen	派滅芬0.01ppm(標準：不得檢出)	,113,台北市,121.5249224,25.0270958
豌豆,翡翠綠水果專賣店/臺北市士林區店家,翡翠綠水果專賣店/臺北市士林區美崙街14號1樓,不合格,殺蟲劑Thiamethoxam	賽速安0.17ppm(標準：0.02ppm以下)	,113,台北市,121.5233765,25.097265
芒果,芒果,水果行/臺北市松山區南京東路5段291巷3之2號前,不合格,殺菌劑Dimethomorph	達滅芬0.04ppm(標準：0.01ppm以下)	,113,台北市,121.5574266,25.0518277
台灣特選玉荷包(荔枝),幸福品味實業股份有限公司(美福食集)/臺北市內湖區店家,幸福品味實業股份有限公司(美福食集)/臺北市內湖區民善街128號,不合格,殺蟲劑Phosmet	益滅松0.6ppm(標準：0.2ppm以下)	,113,台北市,121.5747831,25.0612911
百香果,百香果,無市招水果攤/臺北市士林區社中街12號對面,不合格,殺蟲劑Fenvalerate	芬化利0.03ppm(標準：0.01ppm以下)	,113,台北市,121.5093263,25.087666
芹菜,双喜臨門水果行(双囍臨門水果行)/臺北市大安區店家,双喜臨門水果行(双囍臨門水果行)/臺北市大安區和平東路3段228巷35號,不合格,殺菌劑Iprobenfos	丙基喜樂松0.03ppm(標準：0.01ppm以下)	,113,台北市,121.5249224,25.0270958
玉荷包荔枝,太平洋崇光百貨股份有限公司(Fresh Mart忠孝店)/臺北市大安區店家,太平洋崇光百貨股份有限公司(Fresh Mart忠孝店)/臺北市大安區忠孝東路4段45號B2,不合格,殺菌劑Difenoconazole	待克利1.4ppm(標準：0.5ppm以下)	,113,台北市,121.5335264,25.0420393
小麥藥膳丸,阿玉素食(北投中繼市場133號攤)/臺北市店家,阿玉素食(北投中繼市場133號攤)/臺北市北投區磺港路33號,不合格,"1.動物性成分陽性、動物性成分陽性(豬、雞)陽性。
2.植物性成分陽性、五辛(洋蔥)陽性。",113,台北市,121.5034198,25.13236
塔香燒球,張阿姨蔬食/臺北市松山區店家,張阿姨蔬食/臺北市松山區八德路4段673巷6號,不合格,"1.動物性成分陽性、動物性成分陽性(豬、雞、魚)陽性。
2.植物性成分陽性、五辛(洋蔥)陽性。",113,台北市,121.5762746,25.0500218
黑葉荔枝,果鮮一品商行(果鮮蔬果超市)/臺北市店家,果鮮一品商行(果鮮蔬果超市)/臺北市中山區吉林路176號,不合格,"殺蟲劑Deltamethrin 第滅寧1.0ppm(標準：0.5ppm以下) 
殺菌劑Difenoconazole 待克利3.4ppm(標準：0.5ppm以下) ",113,台北市,121.529967,25.0572189
荔枝,臺北市中山區店家,臺北市中山區民族東路410巷2弄18-20號前(五常市場),不合格,"殺蟲劑Deltamethrin 第滅寧1.4ppm(標準：0.5ppm以下) 
殺菌劑Pyraclostrobin 百克敏0.6ppm(標準：0.5ppm以下) ",113,台北市,121.5370111,25.0666721
粉殼K3(龍眼),我家蔬果園/臺北市萬華區店家,我家蔬果園/臺北市萬華區中華路2段416巷56號,不合格,"殺菌劑Difenoconazole 待克利1.0ppm(標準：0.5ppm以下) 
殺蟎劑Spirodiclofen 賜派芬0.8ppm(標準：0.5ppm以下) ",113,台北市,121.5044299,25.0274614
百香果,百香果,辣十九國際開發股份有限公司(馬辣頂級鴛鴦鍋信義店)/臺北市信義區松壽路22號3樓,不合格,殺蟲劑Cyromazine 賽滅淨0.12ppm(標準：不得檢出) ,113,台北市,121.5678884,25.0355732
波蘿蜜,上奕商行(INDEX)/臺北市萬華區店家,上奕商行(INDEX)/臺北市萬華區國興路32號,不合格,生長調節劑Gibberellic acid 勃激素A3 0.05ppm(標準：不得檢出),113,台北市,121.5080868,25.0246863
九層塔(羅勒),粒粒鮮股份有限公司(粒粒鮮)/臺北市中山區店家,粒粒鮮股份有限公司(粒粒鮮)/臺北市中山區吉林路146號146之1號,不合格,殺草劑Ametryn 草殺淨0.03ppm(標準：不得檢出),113,台北市,121.5300527,25.0561274
九層塔(羅勒),豪光回田實業有限公司(回田蔬苑)/臺北市士林區店家,豪光回田實業有限公司(回田蔬苑)/臺北市士林區中正路357號1樓,不合格,殺蟲劑Spinetoram 賜諾特0.02ppm(標準：不得檢出),113,台北市,121.5221867,25.094282
香菜(芫荽),璞園餐飲事業有限公司(台南海鮮會館)/臺北市士林區店家,璞園餐飲事業有限公司(台南海鮮會館)/臺北市士林區基河路130號地下一層,不合格,殺菌劑Pencycuron 賓克隆0.04ppm(標準0.01ppm以下) ,113,台北市,121.5227728,25.0889724
白蘿蔔,白蘿,臺北市萬華區環河南路2段245號蔬菜攤0068號,不合格,殺蟲劑Clothianidin 可尼丁0.07ppm(標準：0.02ppm以下) ,113,台北市,121.4897587,25.0286603
九層塔(羅勒),臺北市中山區店家,臺北市中山區民族東路410巷2弄20號前,不合格,殺草劑Oxadiazon 樂滅草0.02ppm(標準：0.01ppm以下) ,113,台北市,121.5367315,25.0666951
荔枝,明欣鮮果專賣店/臺北市松山區店家,明欣鮮果專賣店/臺北市松山區南京東路5段123巷27號1樓,不合格,殺蟲劑Cyhalothrin 賽洛寧1.0ppm(標準：0.5ppm以下) ,113,台北市,121.5574266,25.0518277
九層塔(羅勒),臺北市萬華區店家,臺北市萬華區環河南路2段245號蔬菜攤0032號,不合格,殺菌劑Dimethomorph 達滅芬4.1ppm(標準：2.5ppm以下) ,113,台北市,121.4897587,25.0286603
麥香紅茶(不含冰塊及配料),厚鋪牛排館(人从众厚切牛排)/臺北市松山區店家,厚鋪牛排館(人从众厚切牛排)/臺北市松山區光復北路146號1樓,不合格,"腸桿菌科：5.4x10^3 CFU/mL
(標準：10 CFU/mL)",113,台北市,121.5568894,25.052439
北海道牛奶霜淇淋,北海,總柴日式氷菓專賣(CEO ICE CREAM)/臺北市中山區中山北路2段26巷18號,不合格,"腸桿菌科：40 CFU/g
(標準：10 CFU/g)",113,台北市,121.5214607,25.0538597
紅豆牛奶雪花冰(不含配料),紅豆,冰讚飲食店/臺北市大同區雙連街2號1樓,不合格,"腸桿菌科：2.0x10^3 CFU/g
(標準：10 CFU/g)",113,台北市,121.5191843,25.0579379
